StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,pid,pid.check,VAL2,hear_about_study,id
2022-07-18 16:36:30,2022-07-18 16:38:02,0,128.54.44.95,100,91,1,2022-07-18 16:38:02,R_2diknwRXIzIxOry,,,,,32.8595,-117.2124,anonymous,EN,A16808016,A16808016,1,2,44433
2022-07-18 23:30:14,2022-07-18 23:30:51,0,75.80.59.127,100,36,1,2022-07-18 23:30:52,R_2Y5iQcFtjwWCeFj,,,,,32.8595,-117.2124,anonymous,EN,A16266774,A16266774,1,2,35870
2022-07-19 10:03:48,2022-07-19 10:04:13,0,128.54.26.207,100,24,1,2022-07-19 10:04:13,R_3iwpNbr6kPhJ58x,,,,,32.8595,-117.2124,anonymous,EN,A14419006,A14419006,1,2,42544
2022-07-19 18:14:35,2022-07-19 18:15:14,0,76.33.214.129,100,38,1,2022-07-19 18:15:14,R_2zr9cTVhrwFBPgO,,,,,32.8425,-117.2484,anonymous,EN,A16251872,A16251872,1,1,43673
2022-07-19 23:47:27,2022-07-19 23:47:56,0,70.95.171.100,100,29,1,2022-07-19 23:47:56,R_1MQYkpJjoQZRmC3,,,,,32.8595,-117.2124,anonymous,EN,A15968083,A15968083,1,2,32050
2022-07-20 10:23:39,2022-07-20 10:24:18,0,70.95.164.34,100,38,1,2022-07-20 10:24:19,R_czJUXJUY5YLhrEZ,,,,,32.8595,-117.2124,anonymous,EN,A15899000,A15899000,4,2,31505
2022-07-21 10:03:44,2022-07-21 10:06:17,0,75.32.233.210,100,152,1,2022-07-21 10:06:17,R_3lKMjik1VqPYOJV,,,,,32.9164,-117.1393,anonymous,EN,A12998257,A12998257,1,2,32692
2022-07-22 12:59:50,2022-07-22 13:01:03,0,128.54.28.199,100,73,1,2022-07-22 13:01:04,R_1CxUtZYhbSS0C0e,,,,,32.8595,-117.2124,anonymous,EN,A16502837,A16502837,4,2,42811
2022-07-23 12:01:41,2022-07-23 12:02:16,0,75.80.54.245,100,34,1,2022-07-23 12:02:16,R_3QLcIXerX8ANqkc,,,,,32.8595,-117.2124,anonymous,EN,A16234759,A16234759,1,2,43985
2022-07-23 12:01:35,2022-07-23 12:02:35,0,174.66.139.76,100,59,1,2022-07-23 12:02:35,R_3IQ4JtyMxDpFKeJ,,,,,32.7104,-117.0528,anonymous,EN,A17135703,A17135703,4,2,43401
2022-07-25 10:24:24,2022-07-25 10:25:07,0,70.236.145.58,100,42,1,2022-07-25 10:25:07,R_3qVtLzrowHValVV,,,,,33.2077,-117.348,anonymous,EN,A16620719,A16620719,1,2,40112
2022-07-25 16:19:16,2022-07-25 16:19:53,0,66.75.242.190,100,37,1,2022-07-25 16:19:54,R_1DoIVsKjwEDzEg4,,,,,32.8595,-117.2124,anonymous,EN,A16120596,A16120596,1,2,40510
2022-07-27 10:21:09,2022-07-27 10:21:55,0,166.205.107.38,100,46,1,2022-07-27 10:21:55,R_CfRpXPK6ns08z85,,,,,33.8681,-118.1831,anonymous,EN,A16095009,A16095009,1,2,39180
2022-07-26 18:55:23,2022-07-26 18:55:38,0,75.80.105.34,14,14,0,2022-08-02 18:55:42,R_YaguXU5Ej77Xrzz,,,,,,,anonymous,EN,,,,,41766
2022-08-04 15:13:04,2022-08-04 15:13:49,0,169.228.156.123,100,45,1,2022-08-04 15:13:50,R_3JKuqeGlc764hd2,,,,,32.9662,-117.2521,anonymous,EN,A17195458,A17195458,1,2,44559
2022-08-10 10:04:23,2022-08-10 10:05:10,0,209.217.218.236,100,46,1,2022-08-10 10:05:10,R_1LifhW3TA3pRlxz,,,,,43.041,-76.1489,anonymous,EN,A17174059,A17174059,1,2,42234
2022-08-10 10:49:12,2022-08-10 10:49:49,0,70.95.131.50,100,36,1,2022-08-10 10:49:50,R_1I5vEaNrdsMyqAJ,,,,,32.9164,-117.1393,anonymous,EN,A17188919,A17188919,1,2,44537
2022-08-11 02:07:39,2022-08-11 02:09:53,0,80.233.63.187,100,133,1,2022-08-11 02:09:54,R_2qDhrMPFAB7dOjH,,,,,53.323,-6.3159,anonymous,EN,A16574127,A16574127,1,2,35610
2022-08-11 13:41:53,2022-08-11 13:42:41,0,66.189.255.129,100,47,1,2022-08-11 13:42:41,R_aVsmMaZUIQvDznH,,,,,38.917,-119.9865,anonymous,EN,A16390073,A16390073,1,2,44119
2022-08-13 10:04:57,2022-08-13 10:06:01,0,69.196.33.85,100,63,1,2022-08-13 10:06:02,R_31QMPTzv9cYQZfk,,,,,32.8595,-117.2124,anonymous,EN,A17579866,A17579866,1,2,44572
2022-08-14 12:22:44,2022-08-14 12:23:34,0,68.4.183.143,100,50,1,2022-08-14 12:23:35,R_3D5bfDaHAC4FBvr,,,,,33.7568,-117.7938,anonymous,EN,A17510516,A17510516,4,2,44549
2022-08-16 11:09:32,2022-08-16 11:11:11,0,76.220.58.161,100,98,1,2022-08-16 11:11:11,R_DtVrNHj7cXu2dGN,,,,,37.3479,-122.0351,anonymous,EN,A17189757,A17189757,1,2,40665
2022-08-21 13:39:13,2022-08-21 13:39:51,0,96.41.109.83,100,37,1,2022-08-21 13:39:51,R_3fdaOlvNlFVqFMb,,,,,34.1021,-118.0474,anonymous,EN,A17033945,A17033945,1,2,44569
2022-08-21 14:27:27,2022-08-21 14:28:15,0,99.121.253.251,100,47,1,2022-08-21 14:28:15,R_3MQCWIB5PIqbTmJ,,,,,32.9164,-117.1393,anonymous,EN,A15801153,A15801153,4,2,37884
2022-08-22 13:57:46,2022-08-22 13:58:08,0,75.80.59.51,100,21,1,2022-08-22 13:58:08,R_3iOxXsDFyNpCqL8,,,,,32.8595,-117.2124,anonymous,EN,A16138045,A16138045,4,2,36472
2022-08-24 14:35:41,2022-08-24 14:37:07,0,76.176.149.252,100,86,1,2022-08-24 14:37:08,R_2wQAPa2IHIv6jPq,,,,,32.8595,-117.2124,anonymous,EN,A15446868,A15446868,4,2,29388
2022-08-25 14:57:06,2022-08-25 14:57:36,0,72.199.1.78,100,29,1,2022-08-25 14:57:37,R_3jV9wPPZGIls7FF,,,,,32.9728,-117.0379,anonymous,EN,A16389617,A16389617,1,2,36789
2022-08-28 10:01:42,2022-08-28 10:13:30,0,172.58.25.216,100,708,1,2022-08-28 10:13:31,R_1lhFIwIMMFsqZ4B,,,,,32.7638,-117.07,anonymous,EN,A15942349,A15942349,1,2,33653
2022-08-28 14:07:24,2022-08-28 14:08:30,0,72.199.209.249,100,66,1,2022-08-28 14:08:31,R_32MjgrFUiZqlgR3,,,,,32.7104,-117.0528,anonymous,EN,A17220349,A17220349,1,2,41116
2022-08-29 14:18:19,2022-08-29 14:18:55,0,76.176.144.165,100,35,1,2022-08-29 14:18:56,R_2qDk6nugvYEeTXV,,,,,32.8595,-117.2124,anonymous,EN,A16447015,A16447015,1,2,43943
2022-08-30 10:45:50,2022-08-30 10:47:13,0,68.7.127.22,100,82,1,2022-08-30 10:47:13,R_1M6De1SxG35G64E,,,,,32.7596,-117.0143,anonymous,EN,A16074760,A16074760,1,2,39366
2022-08-30 13:02:57,2022-08-30 13:03:25,0,72.219.128.84,100,27,1,2022-08-30 13:03:25,R_2rlqs8GduIn3LcP,,,,,33.5157,-117.7109,anonymous,EN,A16760295,A16760295,1,2,43488
2022-08-30 18:53:23,2022-08-30 18:53:59,0,68.107.59.16,100,36,1,2022-08-30 18:54:00,R_23UXFGoCJ5aRJkU,,,,,32.5799,-117.0694,anonymous,EN,A15915904,A15915904,1,2,35436
2022-08-31 01:43:48,2022-08-31 01:44:14,0,23.113.29.212,100,25,1,2022-08-31 01:44:15,R_27pMgf1kdbVacNu,,,,,32.9164,-117.1393,anonymous,EN,A16580009,A16580009,1,2,35743
2022-08-31 10:01:20,2022-08-31 10:01:50,0,128.54.147.91,100,29,1,2022-08-31 10:01:50,R_2rOBfeZ5ZegpmJo,,,,,32.8509,-117.2722,anonymous,EN,A15754279,A15754279,1,2,43609
2022-08-31 10:04:36,2022-08-31 10:05:30,0,187.141.171.229,100,54,1,2022-08-31 10:05:30,R_1qVQXa1IQ85Nq0k,,,,,23.1001,-109.7173,anonymous,EN,A15906644,A15906644,1,2,44467
2022-09-30 10:01:39,2022-09-30 10:02:03,0,128.54.1.90,100,24,1,2022-09-30 10:02:04,R_RV0ZORID05ksfND,,,,,32.8003,-117.2438,anonymous,EN,A15912572,A15912572,1,2,31422
2022-09-30 10:02:12,2022-09-30 10:02:41,0,71.142.247.39,100,28,1,2022-09-30 10:02:41,R_2yr57NFLkXTdEeZ,,,,,32.8595,-117.2124,anonymous,EN,A16647033,A16647033,1,2,36255
2022-09-30 10:25:55,2022-09-30 10:26:25,0,128.54.198.65,100,29,1,2022-09-30 10:26:26,R_4Oae4RxZQHyjDdn,,,,,34.1332,-118.0325,anonymous,EN,A16763748,A16763748,4,2,40572
2022-09-30 10:54:59,2022-09-30 10:56:18,0,70.95.150.139,100,78,1,2022-09-30 10:56:18,R_12mMObHEQNmxFU5,,,,,32.9511,-117.2241,anonymous,EN,A17578756,A17578756,1,2,44726
2022-09-30 11:34:03,2022-09-30 11:34:42,0,104.14.70.241,100,38,1,2022-09-30 11:34:42,R_4Z2t0tgodeuqzL3,,,,,32.8595,-117.2124,anonymous,EN,A17114525,A17114525,4,2,40306
2022-09-30 12:17:55,2022-09-30 12:18:25,0,128.54.188.153,100,30,1,2022-09-30 12:18:26,R_1LUWLV66q49xi8Z,,,,,32.8509,-117.2722,anonymous,EN,A17026735,A17026735,4,2,43406
2022-09-30 12:19:34,2022-09-30 12:20:21,0,128.54.181.54,100,47,1,2022-09-30 12:20:22,R_1jy5JDu6xGw8jei,,,,,32.8509,-117.2722,anonymous,EN,A16936015,A16936015,1,2,40050
2022-09-30 15:48:58,2022-09-30 15:49:31,0,128.54.172.117,100,32,1,2022-09-30 15:49:32,R_3HXHRHybxSKS6bZ,,,,,32.8509,-117.2722,anonymous,EN,A17663517,A17663517,1,2,44739
2022-09-30 16:11:36,2022-09-30 16:12:35,0,128.54.156.23,100,59,1,2022-09-30 16:12:36,R_1lb0NV8w8P3KFfl,,,,,32.8509,-117.2722,anonymous,EN,A17565982,A17565982,4,2,44751
2022-09-30 17:16:24,2022-09-30 17:16:56,0,128.54.45.180,100,32,1,2022-09-30 17:16:57,R_1PTa2s4zKQG7Xsf,,,,,32.8003,-117.2438,anonymous,EN,A16630280,A16630280,4,2,44770
2022-09-30 17:51:56,2022-09-30 17:52:21,0,71.142.245.5,100,24,1,2022-09-30 17:52:21,R_1QgAb4MjUFTdxD3,,,,,32.8595,-117.2124,anonymous,EN,A16130175,A16130175,4,2,39793
2022-09-30 21:07:34,2022-09-30 21:08:27,0,66.75.242.112,100,52,1,2022-09-30 21:08:27,R_A0eeVML2bLQFXnH,,,,,32.8595,-117.2124,anonymous,EN,A17052737,A17052737,1,2,41440
2022-10-01 11:53:32,2022-10-01 11:54:23,0,76.33.215.134,100,50,1,2022-10-01 11:54:24,R_vYvE6957tJSO0Y9,,,,,32.8425,-117.2484,anonymous,EN,A16630851,A16630851,1,2,39144
2022-10-01 12:07:56,2022-10-01 12:08:32,0,76.33.214.134,100,36,1,2022-10-01 12:08:33,R_1dLjciFzYZoB5VK,,,,,32.8595,-117.2124,anonymous,EN,A16631680,A16631680,1,2,35831
2022-10-01 15:10:44,2022-10-01 15:11:18,0,76.33.215.124,100,33,1,2022-10-01 15:11:18,R_3siesrqeGJNmx8V,,,,,32.8425,-117.2484,anonymous,EN,A17163203,A17163203,1,2,44859
2022-10-01 17:07:31,2022-10-01 17:09:24,0,174.195.135.187,100,113,1,2022-10-01 17:09:25,R_3mkIMIHHgC5OpNP,,,,,33.7568,-117.7938,anonymous,EN,A 16480840,A 16480840,1,2,41284
2022-10-01 20:32:48,2022-10-01 20:34:17,0,128.54.155.55,100,88,1,2022-10-01 20:34:17,R_pKSIX5YP3bSMDxD,,,,,32.8509,-117.2722,anonymous,EN,A16725733,A16725733,1,2,40260
2022-10-02 02:42:55,2022-10-02 02:43:23,0,128.54.191.244,100,28,1,2022-10-02 02:43:24,R_vNSPzWMMPi59Y4h,,,,,32.8509,-117.2722,anonymous,EN,A16350918,A16350918,1,2,37075
2022-10-02 10:02:33,2022-10-02 10:03:29,0,128.54.169.31,100,56,1,2022-10-02 10:03:30,R_2y114O8kOq8ZhGp,,,,,32.8509,-117.2722,anonymous,EN,A16967572,A16967572,1,2,41409
2022-10-02 10:04:33,2022-10-02 10:05:23,0,47.158.203.239,100,49,1,2022-10-02 10:05:23,R_2uWpw3RdUdCgkby,,,,,33.7645,-116.3369,anonymous,EN,A17014173,A17014173,4,2,44891
2022-10-02 10:08:36,2022-10-02 10:09:26,0,68.7.168.85,100,49,1,2022-10-02 10:09:26,R_1DYV7wo0mcZeE12,,,,,33.1366,-117.0611,anonymous,EN,A17169064,A17169064,1,2,41157
2022-10-02 10:31:45,2022-10-02 10:33:21,0,23.240.161.220,100,95,1,2022-10-02 10:33:21,R_2VxobtqxIBKQVfu,,,,,33.5173,-117.1208,anonymous,EN,A17622968,A17622968,1,2,44887
2022-10-02 15:04:02,2022-10-02 15:04:28,0,128.54.32.193,100,26,1,2022-10-02 15:04:29,R_1gAdI1TpCFf6V99,,,,,32.8595,-117.2124,anonymous,EN,A16337275,A16337275,1,2,36753
2022-10-02 15:38:51,2022-10-02 15:39:36,0,75.80.54.32,100,44,1,2022-10-02 15:39:36,R_21G69nMBJlVYBHv,,,,,32.8595,-117.2124,anonymous,EN,A16645517,A16645517,4,2,42285
2022-10-02 15:54:41,2022-10-02 15:55:20,0,69.196.32.21,100,38,1,2022-10-02 15:55:21,R_vlBrbhm0SsrjKQp,,,,,32.7967,-117.1367,anonymous,EN,A16359348,A16359348,1,2,38466
2022-10-02 16:19:16,2022-10-02 16:19:47,0,107.132.35.202,100,30,1,2022-10-02 16:19:47,R_DwAESDmKknfVPPj,,,,,32.8595,-117.2124,anonymous,EN,A16267708,A16267708,1,2,36204
2022-10-02 18:01:21,2022-10-02 18:01:57,0,75.80.111.175,100,36,1,2022-10-02 18:01:58,R_1hyRhc7gZOuhXlf,,,,,32.8425,-117.2484,anonymous,EN,A17136046,A17136046,1,2,44883
2022-10-03 10:01:38,2022-10-03 10:02:10,0,75.80.56.89,100,32,1,2022-10-03 10:02:11,R_2Cf6F1fr5Ltm8hz,,,,,32.8595,-117.2124,anonymous,EN,A16322095,A16322095,1,2,36428
2022-10-03 12:27:21,2022-10-03 12:28:22,0,128.54.167.155,100,61,1,2022-10-03 12:28:23,R_8Hbpv9iysgl7k4x,,,,,34.0264,-117.936,anonymous,EN,A16996276,A16996276,1,2,44738
2022-10-03 12:48:03,2022-10-03 12:48:44,0,69.196.39.117,100,41,1,2022-10-03 12:48:45,R_1o5PTDSJqdbGsiD,,,,,32.7203,-117.1552,anonymous,EN,A17589290,A17589290,1,2,44730
2022-10-03 13:32:52,2022-10-03 13:33:36,0,128.54.5.225,100,44,1,2022-10-03 13:33:37,R_2VPZXTWhx9VKJFf,,,,,32.8595,-117.2124,anonymous,EN,A14854922,A14854922,1,2,25902
2022-10-03 15:53:28,2022-10-03 15:55:20,0,128.54.179.141,100,112,1,2022-10-03 15:55:21,R_0STh45irunA5Qad,,,,,34.1332,-118.0325,anonymous,EN,A17567743,A17567743,1,2,44737
2022-10-03 16:43:09,2022-10-03 16:44:45,0,128.54.42.127,100,95,1,2022-10-03 16:44:45,R_3nPC88J3fsPcUi0,,,,,32.8425,-117.2484,anonymous,EN,A17292252,A17292252,4,2,44837
2022-10-03 19:23:26,2022-10-03 19:23:51,0,137.110.205.5,100,24,1,2022-10-03 19:23:51,R_OHkms2ELnoHLKKJ,,,,,32.8595,-117.2124,anonymous,EN,A17370343,A17370343,1,2,44753
2022-10-03 20:20:07,2022-10-03 20:20:48,0,70.95.163.198,100,41,1,2022-10-03 20:20:49,R_2VPg9Dc0xMcnd1X,,,,,32.8595,-117.2124,anonymous,EN,A16454660,A16454660,1,2,36292
2022-10-04 10:01:31,2022-10-04 10:02:40,0,76.176.149.0,100,69,1,2022-10-04 10:02:40,R_3DwDcJ6Wk0D1c1D,,,,,32.8595,-117.2124,anonymous,EN,A17570047,A17570047,1,2,44985
2022-10-04 10:01:30,2022-10-04 10:02:44,0,128.54.3.177,100,74,1,2022-10-04 10:02:44,R_3PTd4eCDTM7nYXe,,,,,32.8509,-117.2722,anonymous,EN,A16364334,A16364334,1,2,40355
2022-10-04 10:07:06,2022-10-04 10:07:43,0,76.178.124.56,100,36,1,2022-10-04 10:07:43,R_2ymaDxSN4yuP8gi,,,,,33.0287,-117.0846,anonymous,EN,A17570381,A17570381,1,2,44977
2022-10-04 10:10:14,2022-10-04 10:11:03,0,174.243.213.198,100,49,1,2022-10-04 10:11:04,R_DjyBskDBZvGEqwp,,,,,33.9075,-117.7866,anonymous,EN,A16400774,A16400774,1,2,44995
2022-10-04 10:13:16,2022-10-04 10:13:42,0,137.110.202.2,100,25,1,2022-10-04 10:13:42,R_3sB01sYO0kpCWJC,,,,,32.8595,-117.2124,anonymous,EN,A16758812,A16758812,1,2,42345
2022-10-04 10:23:16,2022-10-04 10:27:51,0,128.54.165.154,100,275,1,2022-10-04 10:27:51,R_XhTaOiy7GktBJUl,,,,,32.8509,-117.2722,anonymous,EN,A16778739,A16778739,1,2,45031
2022-10-04 10:35:21,2022-10-04 10:36:06,0,107.127.25.21,100,45,1,2022-10-04 10:36:07,R_1jCYgPrUO8XZzZ0,,,,,33.972,-118.242,anonymous,EN,A15902943,A15902943,1,2,44946
2022-10-04 10:55:22,2022-10-04 10:55:59,0,75.80.48.117,100,36,1,2022-10-04 10:55:59,R_XFGmadgfsDDUFr3,,,,,32.8595,-117.2124,anonymous,EN,A16430110,A16430110,5,2,39099
2022-10-04 10:56:00,2022-10-04 10:56:41,0,128.54.180.128,100,41,1,2022-10-04 10:56:41,R_2cdsgaTo4InpRJj,,,,,32.8509,-117.2722,anonymous,EN,A16821066,A16821066,4,2,42946
2022-10-04 11:12:16,2022-10-04 11:16:09,0,99.76.228.15,100,232,1,2022-10-04 11:16:10,R_3MLi9uuxl1c4vdI,,,,,32.8595,-117.2124,anonymous,EN," A16380735"," A16380735",1,2,39811
2022-10-04 11:25:05,2022-10-04 11:25:31,0,69.196.45.249,100,26,1,2022-10-04 11:25:32,R_1FqDqeI0Mc0ejmk,,,,,33.7338,-116.9299,anonymous,EN,A16211272,A16211272,1,2,37947
2022-10-04 11:24:01,2022-10-04 11:30:52,0,128.54.14.27,100,410,1,2022-10-04 11:30:53,R_3s0u9Ubgk5vlXn1,,,,,32.8425,-117.2484,anonymous,EN,A17361559,A17361559,1,2,45038
2022-10-04 11:36:59,2022-10-04 11:37:41,0,128.54.194.148,100,41,1,2022-10-04 11:37:42,R_3qfLUof9cU1acQL,,,,,32.8509,-117.2722,anonymous,EN,A16725050,A16725050,4,2,44988
2022-10-04 11:43:44,2022-10-04 11:44:28,0,75.80.36.44,100,44,1,2022-10-04 11:44:29,R_1dnSXm98aCDA23Q,,,,,32.7994,-117.1686,anonymous,EN,A16673575,A16673575,1,2,43205
2022-10-04 11:57:12,2022-10-04 11:57:43,0,128.54.23.28,100,31,1,2022-10-04 11:57:44,R_3Jw4l41G4hEuFxK,,,,,32.8595,-117.2124,anonymous,EN,A15631447,A15631447,4,2,28822
2022-10-04 12:18:12,2022-10-04 12:19:25,0,71.142.244.213,100,72,1,2022-10-04 12:19:25,R_1qWhrmDxuBEMtXO,,,,,32.8595,-117.2124,anonymous,EN,15923903,15923903,1,2,31854
2022-10-04 14:06:58,2022-10-04 14:07:35,0,128.54.179.44,100,36,1,2022-10-04 14:07:35,R_2zkInGCY13iUU1j,,,,,34.1332,-118.0325,anonymous,EN,A16155225,A16155225,1,2,32502
2022-10-04 14:55:29,2022-10-04 14:56:17,0,99.76.228.190,100,48,1,2022-10-04 14:56:18,R_2wbP8D1n094hprx,,,,,32.8595,-117.2124,anonymous,EN,A17177136,A17177136,4,2,41933
2022-10-04 16:22:22,2022-10-04 16:22:50,0,128.54.27.140,100,27,1,2022-10-04 16:22:50,R_2S9qVqgCjZo3f4F,,,,,32.8595,-117.2124,anonymous,EN,A16941617,A16941617,4,2,42742
2022-10-04 16:41:21,2022-10-04 16:42:05,0,128.54.171.123,100,43,1,2022-10-04 16:42:05,R_3fSYrGRwrbZIiyJ,,,,,34.2363,-118.4798,anonymous,EN,A17398263,A17398263,4,2,44986
2022-10-04 17:03:08,2022-10-04 17:03:50,0,69.196.43.12,100,41,1,2022-10-04 17:03:50,R_ZriSPMfmgCGQXCx,,,,,32.5799,-117.0694,anonymous,EN,A16144186,A16144186,1,2,45008
2022-10-04 17:53:18,2022-10-04 17:54:13,0,99.76.231.12,100,55,1,2022-10-04 17:54:13,R_1jZYFOGG33HFCwM,,,,,32.8595,-117.2124,anonymous,EN,A17221974,A17221974,4,2,40545
2022-10-04 20:19:12,2022-10-04 20:22:07,0,128.54.42.216,100,174,1,2022-10-04 20:22:07,R_ul9sofpwHAGOKyZ,,,,,32.8425,-117.2484,anonymous,EN,A17593418,A17593418,1,2,44885
2022-10-04 23:19:31,2022-10-04 23:20:30,0,23.119.225.199,100,59,1,2022-10-04 23:20:31,R_3KOCyQBLXmWIudr,,,,,32.7404,-117.1355,anonymous,EN,A16778624,A16778624,1,2,41755
2022-10-05 10:02:20,2022-10-05 10:02:40,0,70.95.71.171,100,20,1,2022-10-05 10:02:41,R_3n7ZzHoXV3g2BMe,,,,,32.9511,-117.2241,anonymous,EN,A17180332,A17180332,1,2,40551
2022-10-05 10:02:51,2022-10-05 10:03:29,0,75.237.195.155,100,38,1,2022-10-05 10:03:30,R_2dMSh1gncU2LqyF,,,,,33.1986,-117.2461,anonymous,EN,A16195180,A16195180,4,2,39761
2022-10-05 10:03:13,2022-10-05 10:04:06,0,128.54.154.45,100,52,1,2022-10-05 10:04:06,R_31Ax2sllC4NU46d,,,,,32.8509,-117.2722,anonymous,EN,A17303370,A17303370,4,2,44801
2022-10-05 10:11:27,2022-10-05 10:11:59,0,104.188.21.5,100,32,1,2022-10-05 10:11:59,R_2CsxqCY5zCDqD0F,,,,,32.7994,-117.1686,anonymous,EN,A17130119,A17130119,4,2,42552
2022-10-05 12:40:31,2022-10-05 12:41:04,0,128.54.157.130,100,32,1,2022-10-05 12:41:04,R_w4qTqW73Y5yO83T,,,,,34.1332,-118.0325,anonymous,EN,A16831101,A16831101,1,1,41593
2022-10-05 17:27:46,2022-10-05 17:28:23,0,128.54.159.227,100,36,1,2022-10-05 17:28:23,R_SJDkjqF5gikAmjL,,,,,32.8509,-117.2722,anonymous,EN,A16992079,A16992079,1,2,45100
2022-10-06 10:31:25,2022-10-06 10:31:46,0,128.54.146.57,100,21,1,2022-10-06 10:31:47,R_2wQTDv13jZ7YTI7,,,,,32.8509,-117.2722,anonymous,EN,A16723683,A16723683,1,2,42310
2022-10-06 12:51:37,2022-10-06 12:53:28,0,69.196.32.193,100,111,1,2022-10-06 12:53:29,R_1IXJNSILllIS8Gm,,,,,32.7967,-117.1367,anonymous,EN,A17597444,A17597444,4,2,44929
2022-10-06 15:01:48,2022-10-06 15:02:31,0,76.82.152.190,100,43,1,2022-10-06 15:02:31,R_2w0FN8kTBYqUcqU,,,,,32.9511,-117.2241,anonymous,EN,A15900672,A15900672,1,2,38168
2022-10-06 16:25:19,2022-10-06 16:26:33,0,69.196.39.188,100,73,1,2022-10-06 16:26:34,R_1rD3uffDrI01Srd,,,,,32.8595,-117.2124,anonymous,EN,A15590578,A15590578,1,2,30078
2022-10-06 17:53:51,2022-10-06 17:54:25,0,128.54.49.249,100,33,1,2022-10-06 17:54:26,R_2aFEXIFOjtgZejS,,,,,32.8595,-117.2124,anonymous,EN,A16671687,A16671687,1,2,38473
2022-10-06 19:25:00,2022-10-06 19:25:45,0,70.95.1.66,100,44,1,2022-10-06 19:25:45,R_UhkxwH79EoPYC0p,,,,,32.9164,-117.1393,anonymous,EN,A15964552,A15964552,1,2,42389
2022-10-06 22:44:26,2022-10-06 22:45:23,0,75.80.110.13,100,56,1,2022-10-06 22:45:24,R_3PLUNzoWwN45Hg6,,,,,32.8425,-117.2484,anonymous,EN,A17632280,A17632280,1,2,44976
2022-10-07 10:02:24,2022-10-07 10:03:13,0,66.75.252.229,100,48,1,2022-10-07 10:03:13,R_3fizbEq6B8NVS6p,,,,,32.8595,-117.2124,anonymous,EN,A17575086,A17575086,1,2,45136
2022-10-07 10:04:34,2022-10-07 10:05:12,0,72.220.167.26,100,38,1,2022-10-07 10:05:12,R_264ls2QTkYzYh3Q,,,,,32.7404,-117.1355,anonymous,EN,A16034978,A16034978,1,2,32529
2022-10-07 11:16:59,2022-10-07 11:17:35,0,162.204.181.119,100,36,1,2022-10-07 11:17:36,R_2ypYRTtCexJWq0c,,,,,32.7404,-117.1355,anonymous,EN,A16677648,A16677648,1,2,37921
2022-10-07 11:22:42,2022-10-07 11:23:45,0,70.95.141.175,100,62,1,2022-10-07 11:23:45,R_ePDespDQtHEUx9L,,,,,32.9167,-117.0903,anonymous,EN,A16540129,A16540129,1,2,36318
2022-10-07 12:21:19,2022-10-07 12:23:14,0,76.88.85.2,100,114,1,2022-10-07 12:23:15,R_3DnH03BW0Zo7Rfh,,,,,33.1639,-117.3003,anonymous,EN,A16491651,A16491651,1,2,45254
2022-10-07 12:55:02,2022-10-07 12:57:33,0,128.54.168.33,100,150,1,2022-10-07 12:57:33,R_27D9bdFqhKs2oAN,,,,,32.8509,-117.2722,anonymous,EN,A17376215,A17376215,4,2,45243
2022-10-07 14:52:24,2022-10-07 14:53:24,0,137.110.57.20,100,59,1,2022-10-07 14:53:24,R_wNL7f5DnqzC3wgV,,,,,32.8425,-117.2484,anonymous,EN,A16613207,A16613207,1,2,38491
2022-10-08 10:30:21,2022-10-08 10:31:07,0,76.88.53.149,100,46,1,2022-10-08 10:31:07,R_3O9qBwuQXJ7qxmQ,,,,,32.8425,-117.2484,anonymous,EN,A15771271,A15771271,1,2,45261
2022-10-08 10:46:31,2022-10-08 10:47:09,0,76.33.213.131,100,37,1,2022-10-08 10:47:09,R_2AZ4fBIqkspFLZU,,,,,32.9167,-117.0903,anonymous,EN,A15905171,A15905171,1,2,44631
2022-10-08 11:59:40,2022-10-08 12:00:19,0,128.54.21.205,100,39,1,2022-10-08 12:00:19,R_3Ed0MFWryDsMkI0,,,,,32.8595,-117.2124,anonymous,EN,A15839883,A15839883,1,2,32196
2022-10-08 12:36:36,2022-10-08 12:39:29,0,76.88.53.187,100,172,1,2022-10-08 12:39:30,R_1EX7uyQYPr2nbrc,,,,,32.8425,-117.2484,anonymous,EN,A17586576,A17586576,1,2,45284
2022-10-08 12:59:10,2022-10-08 12:59:57,0,172.7.162.89,100,46,1,2022-10-08 12:59:57,R_UgNa4dAUnY4Nd9D,,,,,32.9164,-117.1393,anonymous,EN,A16127402,A16127402,1,2,44585
2022-10-08 16:07:26,2022-10-08 16:09:27,0,66.75.252.75,100,121,1,2022-10-08 16:09:27,R_1LAmyHu4hHB7rOq,,,,,32.8595,-117.2124,anonymous,EN,A16665022,A16665022,1,2,36940
2022-10-08 16:18:26,2022-10-08 16:19:13,0,108.253.179.20,100,47,1,2022-10-08 16:19:14,R_2q3kcTaK5S7mlNw,,,,,32.8595,-117.2124,anonymous,EN,A16453182,A16453182,1,2,37252
2022-10-09 10:02:05,2022-10-09 10:02:35,0,128.54.212.15,100,30,1,2022-10-09 10:02:35,R_2chWt7aIGFi2jUJ,,,,,33.9277,-118.2034,anonymous,EN,A16907620,A16907620,1,2,42324
